id_cp_interaction	interacting_pair	partner_a	partner_b	gene_a	gene_b	secreted	receptor_a	receptor_b	annotation_strategy	is_integrin	directionality	classification	rank	0|0	0|1	0|10	0|11	0|12	0|13	0|14	0|15	0|16	0|17	0|18	0|19	0|2	0|20	0|21	0|22	0|23	0|24	0|25	0|26	0|3	0|4	0|5	0|6_0	0|6_1	0|6_2	0|6_3	0|7	0|8	0|9	1|0	1|1	1|10	1|11	1|12	1|13	1|14	1|15	1|16	1|17	1|18	1|19	1|2	1|20	1|21	1|22	1|23	1|24	1|25	1|26	1|3	1|4	1|5	1|6_0	1|6_1	1|6_2	1|6_3	1|7	1|8	1|9	10|0	10|1	10|10	10|11	10|12	10|13	10|14	10|15	10|16	10|17	10|18	10|19	10|2	10|20	10|21	10|22	10|23	10|24	10|25	10|26	10|3	10|4	10|5	10|6_0	10|6_1	10|6_2	10|6_3	10|7	10|8	10|9	11|0	11|1	11|10	11|11	11|12	11|13	11|14	11|15	11|16	11|17	11|18	11|19	11|2	11|20	11|21	11|22	11|23	11|24	11|25	11|26	11|3	11|4	11|5	11|6_0	11|6_1	11|6_2	11|6_3	11|7	11|8	11|9	12|0	12|1	12|10	12|11	12|12	12|13	12|14	12|15	12|16	12|17	12|18	12|19	12|2	12|20	12|21	12|22	12|23	12|24	12|25	12|26	12|3	12|4	12|5	12|6_0	12|6_1	12|6_2	12|6_3	12|7	12|8	12|9	13|0	13|1	13|10	13|11	13|12	13|13	13|14	13|15	13|16	13|17	13|18	13|19	13|2	13|20	13|21	13|22	13|23	13|24	13|25	13|26	13|3	13|4	13|5	13|6_0	13|6_1	13|6_2	13|6_3	13|7	13|8	13|9	14|0	14|1	14|10	14|11	14|12	14|13	14|14	14|15	14|16	14|17	14|18	14|19	14|2	14|20	14|21	14|22	14|23	14|24	14|25	14|26	14|3	14|4	14|5	14|6_0	14|6_1	14|6_2	14|6_3	14|7	14|8	14|9	15|0	15|1	15|10	15|11	15|12	15|13	15|14	15|15	15|16	15|17	15|18	15|19	15|2	15|20	15|21	15|22	15|23	15|24	15|25	15|26	15|3	15|4	15|5	15|6_0	15|6_1	15|6_2	15|6_3	15|7	15|8	15|9	16|0	16|1	16|10	16|11	16|12	16|13	16|14	16|15	16|16	16|17	16|18	16|19	16|2	16|20	16|21	16|22	16|23	16|24	16|25	16|26	16|3	16|4	16|5	16|6_0	16|6_1	16|6_2	16|6_3	16|7	16|8	16|9	17|0	17|1	17|10	17|11	17|12	17|13	17|14	17|15	17|16	17|17	17|18	17|19	17|2	17|20	17|21	17|22	17|23	17|24	17|25	17|26	17|3	17|4	17|5	17|6_0	17|6_1	17|6_2	17|6_3	17|7	17|8	17|9	18|0	18|1	18|10	18|11	18|12	18|13	18|14	18|15	18|16	18|17	18|18	18|19	18|2	18|20	18|21	18|22	18|23	18|24	18|25	18|26	18|3	18|4	18|5	18|6_0	18|6_1	18|6_2	18|6_3	18|7	18|8	18|9	19|0	19|1	19|10	19|11	19|12	19|13	19|14	19|15	19|16	19|17	19|18	19|19	19|2	19|20	19|21	19|22	19|23	19|24	19|25	19|26	19|3	19|4	19|5	19|6_0	19|6_1	19|6_2	19|6_3	19|7	19|8	19|9	2|0	2|1	2|10	2|11	2|12	2|13	2|14	2|15	2|16	2|17	2|18	2|19	2|2	2|20	2|21	2|22	2|23	2|24	2|25	2|26	2|3	2|4	2|5	2|6_0	2|6_1	2|6_2	2|6_3	2|7	2|8	2|9	20|0	20|1	20|10	20|11	20|12	20|13	20|14	20|15	20|16	20|17	20|18	20|19	20|2	20|20	20|21	20|22	20|23	20|24	20|25	20|26	20|3	20|4	20|5	20|6_0	20|6_1	20|6_2	20|6_3	20|7	20|8	20|9	21|0	21|1	21|10	21|11	21|12	21|13	21|14	21|15	21|16	21|17	21|18	21|19	21|2	21|20	21|21	21|22	21|23	21|24	21|25	21|26	21|3	21|4	21|5	21|6_0	21|6_1	21|6_2	21|6_3	21|7	21|8	21|9	22|0	22|1	22|10	22|11	22|12	22|13	22|14	22|15	22|16	22|17	22|18	22|19	22|2	22|20	22|21	22|22	22|23	22|24	22|25	22|26	22|3	22|4	22|5	22|6_0	22|6_1	22|6_2	22|6_3	22|7	22|8	22|9	23|0	23|1	23|10	23|11	23|12	23|13	23|14	23|15	23|16	23|17	23|18	23|19	23|2	23|20	23|21	23|22	23|23	23|24	23|25	23|26	23|3	23|4	23|5	23|6_0	23|6_1	23|6_2	23|6_3	23|7	23|8	23|9	24|0	24|1	24|10	24|11	24|12	24|13	24|14	24|15	24|16	24|17	24|18	24|19	24|2	24|20	24|21	24|22	24|23	24|24	24|25	24|26	24|3	24|4	24|5	24|6_0	24|6_1	24|6_2	24|6_3	24|7	24|8	24|9	25|0	25|1	25|10	25|11	25|12	25|13	25|14	25|15	25|16	25|17	25|18	25|19	25|2	25|20	25|21	25|22	25|23	25|24	25|25	25|26	25|3	25|4	25|5	25|6_0	25|6_1	25|6_2	25|6_3	25|7	25|8	25|9	26|0	26|1	26|10	26|11	26|12	26|13	26|14	26|15	26|16	26|17	26|18	26|19	26|2	26|20	26|21	26|22	26|23	26|24	26|25	26|26	26|3	26|4	26|5	26|6_0	26|6_1	26|6_2	26|6_3	26|7	26|8	26|9	3|0	3|1	3|10	3|11	3|12	3|13	3|14	3|15	3|16	3|17	3|18	3|19	3|2	3|20	3|21	3|22	3|23	3|24	3|25	3|26	3|3	3|4	3|5	3|6_0	3|6_1	3|6_2	3|6_3	3|7	3|8	3|9	4|0	4|1	4|10	4|11	4|12	4|13	4|14	4|15	4|16	4|17	4|18	4|19	4|2	4|20	4|21	4|22	4|23	4|24	4|25	4|26	4|3	4|4	4|5	4|6_0	4|6_1	4|6_2	4|6_3	4|7	4|8	4|9	5|0	5|1	5|10	5|11	5|12	5|13	5|14	5|15	5|16	5|17	5|18	5|19	5|2	5|20	5|21	5|22	5|23	5|24	5|25	5|26	5|3	5|4	5|5	5|6_0	5|6_1	5|6_2	5|6_3	5|7	5|8	5|9	6_0|0	6_0|1	6_0|10	6_0|11	6_0|12	6_0|13	6_0|14	6_0|15	6_0|16	6_0|17	6_0|18	6_0|19	6_0|2	6_0|20	6_0|21	6_0|22	6_0|23	6_0|24	6_0|25	6_0|26	6_0|3	6_0|4	6_0|5	6_0|6_0	6_0|6_1	6_0|6_2	6_0|6_3	6_0|7	6_0|8	6_0|9	6_1|0	6_1|1	6_1|10	6_1|11	6_1|12	6_1|13	6_1|14	6_1|15	6_1|16	6_1|17	6_1|18	6_1|19	6_1|2	6_1|20	6_1|21	6_1|22	6_1|23	6_1|24	6_1|25	6_1|26	6_1|3	6_1|4	6_1|5	6_1|6_0	6_1|6_1	6_1|6_2	6_1|6_3	6_1|7	6_1|8	6_1|9	6_2|0	6_2|1	6_2|10	6_2|11	6_2|12	6_2|13	6_2|14	6_2|15	6_2|16	6_2|17	6_2|18	6_2|19	6_2|2	6_2|20	6_2|21	6_2|22	6_2|23	6_2|24	6_2|25	6_2|26	6_2|3	6_2|4	6_2|5	6_2|6_0	6_2|6_1	6_2|6_2	6_2|6_3	6_2|7	6_2|8	6_2|9	6_3|0	6_3|1	6_3|10	6_3|11	6_3|12	6_3|13	6_3|14	6_3|15	6_3|16	6_3|17	6_3|18	6_3|19	6_3|2	6_3|20	6_3|21	6_3|22	6_3|23	6_3|24	6_3|25	6_3|26	6_3|3	6_3|4	6_3|5	6_3|6_0	6_3|6_1	6_3|6_2	6_3|6_3	6_3|7	6_3|8	6_3|9	7|0	7|1	7|10	7|11	7|12	7|13	7|14	7|15	7|16	7|17	7|18	7|19	7|2	7|20	7|21	7|22	7|23	7|24	7|25	7|26	7|3	7|4	7|5	7|6_0	7|6_1	7|6_2	7|6_3	7|7	7|8	7|9	8|0	8|1	8|10	8|11	8|12	8|13	8|14	8|15	8|16	8|17	8|18	8|19	8|2	8|20	8|21	8|22	8|23	8|24	8|25	8|26	8|3	8|4	8|5	8|6_0	8|6_1	8|6_2	8|6_3	8|7	8|8	8|9	9|0	9|1	9|10	9|11	9|12	9|13	9|14	9|15	9|16	9|17	9|18	9|19	9|2	9|20	9|21	9|22	9|23	9|24	9|25	9|26	9|3	9|4	9|5	9|6_0	9|6_1	9|6_2	9|6_3	9|7	9|8	9|9
CPI-CC0B9F66E8C	GABA_byGAD1_and_SLC32A1_GABA-A_a6b3g2S_complex	complex:GABA_byGAD1_and_SLC32A1	complex:GABA-A_a6b3g2S_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by GABA	0.073																1.138		1.256				1.358	1.033						1.101																																																																													0.405		0.523				0.625							0.368																																																																													1.207		1.325				1.427	1.101						1.17																																																																																																																																									0.955		1.073				1.175	0.849						0.918																																															0.458		0.576				0.678							0.421																	1.454		1.571				1.674	1.348						1.416																																															0.442		0.56				0.662							0.405																	0.537		0.655				0.757							0.5																	1.393		1.511				1.613	1.288						1.356																																															1.062		1.18				1.282	0.957						1.025																																																																													0.556		0.674				0.776							0.519																	1.022		1.14				1.242							0.985																																															1.424		1.542				1.644							1.387																																															0.359		0.477				0.579							0.322																	0.67		0.788				0.89							0.633	
CPI-SS0892F3080	SEMA4C_PLXNB2	simple:Q9C0C4	simple:O15031	SEMA4C	PLXNB2	False	True	True	curated	False	Ligand-Receptor	Signaling by Semaphorin	0.073										1.588			1.376			1.831																								1.495			1.283			1.738																								1.592			1.38			1.835																																																						1.678			1.466			1.921																								1.768			1.556			2.011																								1.512			1.3			1.755																																																						1.707			1.496			1.951																								1.462			1.25			1.705																								1.69			1.478			1.933																																																																																				1.455			1.243			1.698																								1.487			1.276			1.731																								1.446			1.234			1.689																								1.648			1.436			1.891																								1.621			1.409			1.864																								1.529			1.317			1.772																																																						1.532			1.321			1.776																								1.569			1.357			1.812																								1.613			1.401			1.856																								1.73			1.518			1.973																																																						1.599			1.387			1.842																																																																																				1.7			1.488			1.943																								1.456			1.244			1.699														
CPI-CS0921FDCC0	Glutamate_byGLS_and_SLC1A1_GRIA3	complex:Glutamate_byGLS_and_SLC1A1	simple:P42263		GRIA3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.073	1.279	0.302		0.265	0.837	2.14	1.436	0.331	0.343	1.281	0.689	1.176		0.731	1.261	0.822	0.44	0.71	0.3	0.488	1.125	1.394	1.084	0.867	1.032	1.494		1.253	2.464	0.961																																																																																																																														2.152																							2.476							2.174																							2.498																																																																																																																																																																																																																									2.139																							2.463		1.355	0.378		0.342	0.913	2.216	1.513	0.407	0.419	1.358	0.765	1.252		0.808	1.337	0.898	0.517	0.786	0.376	0.564	1.201	1.47	1.16	0.943	1.108	1.57		1.33	2.54	1.037																																				2.121																							2.445							2.097																							2.421																																																																																																																																																																																																																																																																																					2.071																							2.395																															
CPI-CS0C3432D7F	Glutamate_byGLS_and_SLC17A7_GRM1	complex:Glutamate_byGLS_and_SLC17A7	simple:Q13255		GRM1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.073																																																																																																																																																																																																																																																	0.668				0.49		0.833		0.485	0.606	0.567	0.632		0.471	0.648	0.459	0.709	1.284	0.695		0.694	0.609	0.92	0.679	0.523		0.655	0.939	1.241	0.628																																																																																																																																																																																					0.572				0.394		0.736		0.388	0.509	0.471	0.536		0.375	0.552	0.362	0.613	1.187	0.599		0.597	0.512	0.824	0.583	0.426		0.558	0.843	1.144	0.532																															0.879				0.701		1.043		0.695	0.816	0.778	0.843		0.682	0.859	0.67	0.92	1.495	0.906		0.905	0.82	1.131	0.89	0.734		0.865	1.15	1.451	0.839																																																																																																																																																																																																																																																																																																																																																																								
CPI-CS052714C89	Glutamate_byGLS_and_SLC1A6_GRM1	complex:Glutamate_byGLS_and_SLC1A6	simple:Q13255		GRM1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.073																																																													0.659				0.481		0.823		0.475	0.596	0.558	0.623		0.462	0.639	0.45	0.7	1.274	0.686		0.684	0.6	0.911	0.67	0.513		0.645	0.93	1.231	0.619																																																																																																																																																							0.668				0.49		0.833		0.485	0.606	0.567	0.632		0.471	0.648	0.459	0.709	1.284	0.695		0.694	0.609	0.92	0.679	0.523		0.655	0.939	1.241	0.628																																																																																																																																																																																																																																																																																																																																																																																																							0.528				0.35		0.692		0.344	0.465	0.427	0.492		0.331	0.508	0.319	0.569	1.143	0.555		0.553	0.468	0.78	0.539	0.382		0.514	0.799	1.1	0.488																																																																																																																																																																																																																		
CPI-CC0B41182ED	GABA_byGAD1_and_SLC32A1_GABA-A_a6b3d_complex	complex:GABA_byGAD1_and_SLC32A1	complex:GABA-A_a6b3d_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by GABA	0.073																1.138		1.242				1.358	1.033						1.101																																																																													0.405		0.509				0.625							0.368																																																																													1.207		1.31				1.427	1.101						1.17																																																																																																																																									0.955		1.058				1.175	0.849						0.918																																															0.458		0.561				0.678							0.421																	1.454		1.557				1.674	1.348						1.416																																															0.442		0.545				0.662							0.405																	0.537		0.64				0.757							0.5																	1.393		1.497				1.613	1.288						1.356																																															1.062		1.166				1.282	0.957						1.025																																																																													0.556		0.659				0.776							0.519																	1.022		1.125				1.242							0.985																																															1.424		1.528				1.644							1.387																																															0.359		0.463				0.579							0.322																	0.67		0.773				0.89							0.633	
CPI-CS0827BB954	Glutamate_byGLS_and_SLC1A6_GRIK3	complex:Glutamate_byGLS_and_SLC1A6	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.073																																																													0.881	0.533				0.999	1.781		0.794	1.101		1.742	0.768	0.631	1.493	1.426	0.454	0.86	0.418	0.494	0.775		0.871	0.698	0.713		0.815		0.66	0.592																																																																																																																																																							0.89	0.542				1.009	1.791		0.803	1.11		1.751	0.778	0.641	1.503	1.435	0.463	0.87	0.428	0.503	0.784		0.88	0.708	0.722		0.824		0.67	0.601																																																																																																																																																																																																																																																																																																																																																																																																							0.75	0.402				0.868	1.65		0.663	0.97		1.611	0.637	0.5	1.362	1.295	0.323	0.729	0.287	0.363	0.644		0.74	0.567	0.582		0.684		0.529	0.461																																																																																																																																																																																																																		
CPI-CS09A7E9FE7	Glutamate_byGLS_and_SLC17A7_GRIK3	complex:Glutamate_byGLS_and_SLC17A7	simple:Q13003		GRIK3	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.073																																																																																																																																																																																																																																																	0.89	0.542				1.009	1.791		0.803	1.11		1.751	0.778	0.641	1.503	1.435	0.463	0.87	0.428	0.503	0.784		0.88	0.708	0.722		0.824		0.67	0.601																																																																																																																																																																																					0.794	0.445				0.912	1.694		0.706	1.014		1.655	0.681	0.544	1.406	1.339	0.367	0.773	0.331	0.407	0.688		0.784	0.611	0.626		0.728		0.573	0.505																															1.101	0.753				1.219	2.002		1.014	1.321		1.962	0.988	0.851	1.713	1.646	0.674	1.08	0.638	0.714	0.995		1.091	0.918	0.933		1.035		0.88	0.812																																																																																																																																																																																																																																																																																																																																																																								
CPI-CC0F9339AD3	GABA_byGAD1_and_SLC6A6_GABA-A_a6b3d_complex	complex:GABA_byGAD1_and_SLC6A6	complex:GABA-A_a6b3d_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by GABA	0.073																1.085		1.189				1.305	0.98						1.048																																																																													0.405		0.509				0.625	0.3						0.368																																																																													0.847		0.95				1.067	0.741						0.81																																																																																																																																									0.955		1.058				1.175							0.918																																															0.458		0.561				0.678							0.421																	1.241		1.344				1.461	1.135						1.203																																															0.442		0.545				0.662							0.405																	0.537		0.64				0.757							0.5																	0.843		0.946				1.063	0.737						0.806																																															1.062		1.166				1.282	0.957						1.025																																																																													0.669		0.772				0.889							0.631																	1.022		1.125				1.242							0.985																																															1.351		1.454				1.571							1.313																																															0.367		0.471				0.587							0.33																	0.67		0.773				0.89							0.633	
CPI-SC0C8A5C197	SEMA3A_PlexinA1_complex3	simple:Q14563	complex:PlexinA1_complex3	SEMA3A		True	False	True	curated	False	Ligand-Receptor	Signaling by Semaphorin	0.076	0.974	0.371		0.378			0.549	0.461	0.292	0.264		0.287	0.432		0.618	1.273	0.532	0.934	0.386	0.321	0.862		0.625	1.134	0.507	0.565			0.179	0.771																																																																																																																																																																																																																																																																															1.222															1.522					1.111		0.874	1.382					0.427																																																																																																																																																																																						1.224	0.621		0.628			0.8	0.712	0.542	0.515		0.538	0.682		0.868	1.524	0.782	1.184	0.637	0.572	1.112		0.876	1.384	0.757	0.815			0.429	1.021																																																																																																																									0.949															1.249					0.837		0.601	1.109					0.154																																																														0.98															1.28					0.868		0.632	1.14					0.185																																1.039															1.338					0.927		0.69	1.199					0.244																																																													
CPI-CC037A4383F	Glutamate_byGLS_and_SLC1A1_Glutamate_NMDA_1_2D_complex	complex:Glutamate_byGLS_and_SLC1A1	complex:Glutamate_NMDA_1_2D_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.076	0.661					0.521	0.459				0.461	0.532		0.254	0.555	0.559	0.619	0.506	1.12		0.498		0.549	0.469	0.524	0.419		0.265	0.409	0.469																																																																																																																									0.674															0.571			1.133		0.511								0.421		0.695															0.592			1.154		0.532								0.443																																																																																																																																																																																																																				0.66															0.557			1.119		0.497								0.408		0.737					0.598	0.535				0.537	0.608		0.33	0.631	0.635	0.695	0.582	1.197		0.574		0.625	0.546	0.6	0.495		0.341	0.485	0.545																															0.642															0.54			1.101		0.479								0.39		0.618															0.515			1.077		0.455								0.365																																																																																																																																																																																																																																																																																0.592															0.49			1.051		0.429								0.34																															
CPI-CS0EECB890E	Glutamate_byGLS_and_SLC1A1_GRM5	complex:Glutamate_byGLS_and_SLC1A1	simple:P41594		GRM5	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.076	0.71				0.333	0.579	0.891		0.255	0.525	0.65	0.97		0.466	0.735	0.833	1.07	0.639	1.077	0.31	1.131	1.52	1.021	0.975	0.644	0.709	0.97	0.674	1.044	0.632																																																																																																																																													1.144	1.532							1.056																						1.165	1.553							1.078																																																																																																																																																																																																																																								1.13	1.518							1.043		0.786				0.409	0.655	0.967		0.331	0.601	0.727	1.046		0.542	0.811	0.909	1.146	0.715	1.153	0.386	1.207	1.596	1.097	1.052	0.72	0.785	1.046	0.75	1.12	0.708																																																			1.112	1.501							1.025																						1.088	1.476							1.0																																																																																																																																																																																																																																																																																																				1.062	1.451							0.975																															
CPI-CS059E38F49	Glutamate_byGLS_and_SLC1A1_GRM1	complex:Glutamate_byGLS_and_SLC1A1	simple:Q13255		GRM1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.076	0.485				0.307		0.65		0.302	0.422	0.384	0.449		0.288	0.465	0.276	0.526	1.101	0.512		0.511	0.426	0.737	0.496	0.34		0.471	0.756	1.057	0.445																																																																																																																																										1.113					0.749					0.768	1.07																			1.134					0.771					0.789	1.091																																																																																																																																																																																																																																					1.099					0.736					0.754	1.056		0.561				0.383		0.726		0.378	0.498	0.46	0.525		0.364	0.541	0.352	0.602	1.177	0.588		0.587	0.502	0.813	0.572	0.416		0.548	0.832	1.133	0.521																																																1.082					0.718					0.737	1.038																			1.057					0.693					0.712	1.014																																																																																																																																																																																																																																																																																																	1.032					0.668					0.687	0.988																															
CPI-CC052F5C918	Glutamate_byGLS_and_SLC1A1_Glutamate_Kainate_2_4_complex	complex:Glutamate_byGLS_and_SLC1A1	complex:Glutamate_Kainate_2_4_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.076	0.55					1.011	0.373	0.298		0.264		0.528		0.276	0.494	0.216	0.272	0.244			0.427	0.558	0.567	0.571	0.612	0.427			0.281	0.366																																																																																																																									0.563					1.024				0.276		0.54																	0.293		0.584					1.045				0.298		0.561																	0.315																																																																																																																																																																																																																				0.549					1.01				0.263		0.526																	0.28		0.626					1.088	0.449	0.374		0.34		0.604		0.352	0.57	0.292	0.348	0.32			0.503	0.635	0.644	0.647	0.688	0.503			0.357	0.442																															0.531					0.993				0.245		0.509																	0.262		0.507					0.968				0.22		0.484																	0.237																																																																																																																																																																																																																																																																																0.481					0.942				0.195		0.459																	0.212																															
CPI-CS093EF3F47	Glutamate_byGLS_and_SLC1A1_GRM7	complex:Glutamate_byGLS_and_SLC1A1	simple:Q14831		GRM7	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.076	0.699		0.948	0.279	0.543	0.442	0.237	0.448	0.862	0.368	0.261				0.874	0.301		0.268	0.201	0.488	0.498	0.358	0.787	0.563	0.549	0.309	0.579	0.471	0.456	0.516																																																																																																																									0.711		0.961																				0.799								0.733		0.982																				0.82																																																																																																																																																																																																																										0.698		0.947																				0.785								0.775		1.024	0.355	0.619	0.518	0.313	0.524	0.938	0.444	0.338				0.95	0.377		0.344	0.277	0.564	0.574	0.435	0.863	0.639	0.625	0.385	0.655	0.547	0.532	0.592																															0.68		0.929																				0.768								0.655		0.905																				0.743																																																																																																																																																																																																																																																																																						0.63		0.879																				0.718																																					
CPI-CC06FC18E3A	Glutamate_byGLS_and_SLC1A6_Glutamate_NMDA_1_2A_complex	complex:Glutamate_byGLS_and_SLC1A6	complex:Glutamate_NMDA_1_2A_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.077																																																													1.367				0.88	0.45	1.264		0.614	1.129	0.407	1.061		0.497	1.265	1.302	0.512	0.899	1.102		1.112	1.348	1.329	0.94	1.469	1.191		0.539	0.94	0.957																																																																																																																																																							1.377				0.889	0.459	1.274		0.623	1.138	0.416	1.071		0.506	1.275	1.311	0.521	0.908	1.111		1.122	1.357	1.338	0.95	1.479	1.201		0.549	0.949	0.966																																																																																																																																																																																																																																																																																																																																																																																																							1.236				0.749	0.319	1.133		0.483	0.998	0.275	0.93		0.366	1.134	1.171	0.381	0.767	0.971		0.981	1.217	1.198	0.809	1.338	1.06		0.408	0.809	0.825																																																																																																																																																																																																																		
CPI-CC0456B9A93	Glutamate_byGLS_and_SLC17A7_Glutamate_NMDA_1_2A_complex	complex:Glutamate_byGLS_and_SLC17A7	complex:Glutamate_NMDA_1_2A_complex			True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.077																																																																																																																																																																																																																																																	1.377				0.889	0.459	1.274		0.623	1.138	0.416	1.071		0.506	1.275	1.311	0.521	0.908	1.111		1.122	1.357	1.338	0.95	1.479	1.201		0.549	0.949	0.966																																																																																																																																																																																					1.28				0.792	0.363	1.177		0.527	1.042	0.319	0.974		0.41	1.178	1.215	0.424	0.811	1.015		1.025	1.26	1.242	0.853	1.382	1.104		0.452	0.853	0.869																															1.587				1.1	0.67	1.485		0.834	1.349	0.627	1.282		0.717	1.485	1.522	0.732	1.119	1.322		1.332	1.568	1.549	1.16	1.689	1.411		0.759	1.16	1.177																																																																																																																																																																																																																																																																																																																																																																								
CPI-SS012AFC842	MDK_ALK	simple:P21741	simple:Q9UM73	MDK	ALK	True	False	True	curated	False	Ligand-Receptor	Signaling by Midkine	0.078																															1.509		0.699	1.759		1.951	1.1		0.674	0.879	0.784			0.744	1.243	0.589	1.3	1.605	0.677	0.665	1.578	1.093	1.49	1.219	1.409	1.803	1.389	0.949	0.725	1.215																																																																																											1.838		1.029	2.088		2.28	1.429		1.003	1.209	1.113			1.073	1.573	0.918	1.629	1.934	1.006	0.994	1.907	1.422	1.82	1.549	1.738	2.133	1.719	1.278	1.054	1.545																															1.186			1.436		1.628															1.255		1.167																																																																																																																																1.236			1.486		1.678															1.306		1.218																																																																																																		1.292			1.542		1.734															1.361		1.274																																																																																																																																																																																																																																																								1.207			1.458		1.649															1.277		1.189																																																																																																																															
CPI-SS0C5E9FBFB	NECTIN1_NECTIN3	simple:Q15223	simple:Q9NQS3	NECTIN1	NECTIN3	True	True	False	curated	False	Adhesion-Adhesion	Adhesion by Nectin	0.079			0.742	0.725												0.669													0.701				0.31													0.237													0.269																																		0.46													0.387													0.418																																		0.92	0.902												0.846													0.878				0.395													0.322													0.354																																																																0.371													0.298													0.33				0.418													0.344													0.376				0.753													0.679													0.711																																																																0.625													0.552													0.584				0.656													0.583													0.615				0.592													0.519													0.551				0.469													0.395													0.427				0.559													0.486													0.518																																		0.619													0.546													0.577				0.356													0.283													0.315				0.629													0.556													0.588				0.741													0.667													0.699				0.508													0.435													0.467				0.511													0.438													0.47				0.505													0.431													0.463				0.747													0.674													0.705				0.467													0.394													0.426				0.583													0.509													0.541	
CPI-CS05A9AB39B	Glutamate_byGLS_and_SLC17A7_GRIA1	complex:Glutamate_byGLS_and_SLC17A7	simple:P42261		GRIA1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.08																																																																																																																																																																																																																																																	0.924		1.041		0.73	0.926	1.406		0.736	0.448	0.527	0.84		0.716	1.137	0.522	0.469	0.555	1.66	0.734	1.118		0.943	1.05	0.729	0.865		0.515	0.579	0.734																																																																																																																																																																																					0.828		0.944		0.633	0.829	1.31		0.64	0.351	0.431	0.743		0.619	1.04	0.425	0.372	0.459	1.564	0.638	1.021		0.846	0.953	0.632	0.768		0.418	0.483	0.638																															1.135		1.251		0.94	1.136	1.617		0.947	0.658	0.738	1.05		0.926	1.348	0.733	0.68	0.766	1.871	0.945	1.328		1.153	1.261	0.939	1.076		0.725	0.79	0.945																																																																																																																																																																																																																																																																																																																																																																								
CPI-CS0C53F30BC	Glutamate_byGLS_and_SLC1A1_GRIA4	complex:Glutamate_byGLS_and_SLC1A1	simple:P48058		GRIA4	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.08	0.679		0.973			1.47	0.386		1.161	0.268	0.447	0.914			0.412	0.256	0.276	0.474	0.541	0.373	0.632		0.554	0.302	0.486	0.612			0.298	0.401																																																																																																																									0.691		0.986			1.483			1.173			0.926																			0.712		1.007			1.504			1.195			0.948																																																																																																																																																																																																																																					0.677		0.972			1.469			1.16			0.913																			0.755		1.05			1.547	0.462		1.237	0.344	0.523	0.99			0.488	0.332	0.352	0.55	0.617	0.449	0.708		0.63	0.379	0.562	0.688			0.374	0.477																															0.66		0.954			1.451			1.142			0.895																			0.635		0.93			1.427			1.117			0.87																																																																																																																																																																																																																																																																																																	0.61		0.904			1.401			1.092			0.845																																																
CPI-CS0AC140137	Glutamate_byGLS_and_SLC1A6_GRIA1	complex:Glutamate_byGLS_and_SLC1A6	simple:P42261		GRIA1	True	False	True	curated	False	Ligand-Receptor	Signaling by Glutamate	0.08																																																													0.915		1.031		0.72	0.916	1.397		0.727	0.438	0.518	0.83		0.706	1.127	0.512	0.46	0.546	1.651	0.725	1.108		0.933	1.041	0.719	0.856		0.505	0.57	0.725																																																																																																																																																							0.924		1.041		0.73	0.926	1.406		0.736	0.448	0.527	0.84		0.716	1.137	0.522	0.469	0.555	1.66	0.734	1.118		0.943	1.05	0.729	0.865		0.515	0.579	0.734																																																																																																																																																																																																																																																																																																																																																																																																							0.784		0.9		0.589	0.785	1.266		0.596	0.307	0.387	0.699		0.575	0.996	0.381	0.329	0.415	1.52	0.594	0.977		0.802	0.91	0.588	0.725		0.374	0.439	0.594																																																																																																																																																																																																																		
